Ensemble,Vortex ID,Num Voxels,Num Surface Voxels,Max Depth,Surface Aspect Ratio,Surface Avg Radius,Life Time,Start Time,Rotation,Start Center X,Start Center Y,End Center X,End Center Y,Travelled Distance,Surface Temperature,Avg Temperature,Min Temperature,Max Temperature,Surface Salinity,Avg Salinity,Min Salinity,Max Salinity,Extreme SLA,Min SLA,Max SLA
45,398,5081,1508,11,1503.41,4.54919,1,31,CCW,0.475643,0.466768,0.475643,0.466768,0.666415,0,0,24.9166,28.7472,0,0,37.5272,40.2167,0.159198,0.0613861,0.159198
45,399,6132,3764,10,212.259,4.18011,1,31,CCW,0.415931,0.541484,0.415931,0.541484,0.68279,0,0,24.2551,28.4039,0,0,38.1734,40.137,0.135615,-0.0212065,0.135615
45,400,150078,8427,27,24.4082,0.257872,12,31,CCW,0.866274,0.11114,0.866274,0.11114,0.873375,0,0,13.2917,26.2468,0,0,35.6001,36.2456,0.263049,0.0810146,0.263049
45,401,1750,445,10,329.139,0.640178,2,31,CCW,0.373267,0.713699,0.373267,0.713699,0.805416,0,0,23.8686,26.1199,0,0,39.4666,39.6552,-0.0460445,-0.0460445,0.0144559
45,402,344,109,5,96.4004,0.712407,0,31,CCW,0.599905,0.358214,0.599905,0.358214,0.698715,0,0,28.1903,28.6781,0,0,37.7893,38.166,0.147611,0.144192,0.147611
45,403,302,102,3,117.305,0.691879,0,31,CCW,0.383514,0.702693,0.383514,0.702693,0.800538,0,0,25.3106,26.0626,0,0,39.4756,39.569,0.0123968,-0.00727523,0.0123968
45,404,13,13,3,98.2901,0.193896,1,31,CCW,0.352035,0.760681,0.352035,0.760681,0.838191,9.40145e-30,9.40145e-30,23.8426,24.6487,1.53493e-29,1.53493e-29,39.6353,39.6722,-0.0559175,-0.0559175,-0.0326604
45,405,13,6,3,78.9542,0.161346,0,31,CCW,0.522951,0.479289,0.522951,0.479289,0.709363,4.51377e-21,1.78842e-30,27.6525,27.8649,6.31083e-21,2.49974e-30,38.7402,38.7701,0.125244,0.121582,0.125244
45,406,18,2,5,92.0827,0.14025,0,31,CW,0.284972,0.831554,0.284972,0.831554,0.879029,9.24378e-08,1.76633e-34,24.8118,24.8183,1.48499e-07,2.83716e-34,39.8421,39.8625,-0.0410673,-0.0410673,-0.0402563
45,407,25,25,3,2964.77,0.0280882,0,31,CW,0.618217,0.332339,0.618217,0.332339,0.701884,2.04682e-38,2.04682e-38,28.2268,28.5749,2.71689e-38,2.71689e-38,37.5696,37.8667,0.149131,0.14819,0.149131
45,408,13,3,6,60,0.0192066,0,31,CW,0.287671,0.828771,0.287671,0.828771,0.877277,1.0848e-12,1.60076e-30,24.8138,24.8191,1.74189e-12,2.57047e-30,39.842,39.8618,-0.0405824,-0.0405824,-0.0398775
45,409,4098,851,6,267.071,2.40089,0,32,CW,0.559696,0.343627,0.559696,0.343627,0.656765,0,0,0,28.5067,0,0,0,38.157,0.131205,0.112503,0.131205
45,410,976,210,5,203.485,1.14521,0,32,CCW,0.635837,0.23539,0.635837,0.23539,0.67801,0,0,25.9704,26.981,0,0,36.3317,36.7806,0.153023,0.11325,0.153023
45,411,2006,216,10,220.019,1.01503,0,32,CW,0.37321,0.680525,0.37321,0.680525,0.776145,0,0,25.4793,26.2852,0,0,39.1972,39.5599,-0.0068714,-0.0068714,0.00452415
45,412,747,171,7,511.666,0.816523,1,32,CCW,0.60372,0.228633,0.60372,0.228633,0.645563,0,0,25.6627,26.4042,0,0,36.3837,37.1146,0.150642,0.109118,0.150642
45,413,2825,520,7,44.8272,0.202532,4,32,CCW,0.853388,0.0822423,0.853388,0.0822423,0.857342,0,0,25.2395,26.1422,0,0,35.859,36.1593,0.207117,0.0950079,0.207117
45,414,152,76,4,110.607,0.605066,0,32,CW,0.616677,0.225112,0.616677,0.225112,0.65648,0,0,26.0279,26.3706,0,0,36.424,36.6359,0.15128,0.130144,0.15128
45,415,416,111,5,29.7981,0.0878939,4,32,CCW,0.303821,0.835928,0.303821,0.835928,0.889429,0,0,23.9201,24.6714,0,0,39.8433,39.9153,-0.0724047,-0.0724047,0.0404541
45,416,94,24,5,81.9495,0.337411,0,32,CW,0.418447,0.469719,0.418447,0.469719,0.629074,1.4558e-36,0,26.6974,26.9837,2.07881e-36,0,38.2394,38.4204,0.0878581,0.0767972,0.0878581
45,417,6,6,3,64.7779,0.255553,0,32,CCW,0.152821,0.941828,0.152821,0.941828,0.954145,1.88755e-20,1.88755e-20,19.2371,19.3953,4.04983e-20,4.04983e-20,41.3512,41.5381,-0.140858,-0.140858,-0.139124
45,418,24,6,3,77.6335,0.177354,0,32,CCW,0.36203,0.569605,0.36203,0.569605,0.674919,2.41054e-20,1.33809e-36,24.6579,24.6835,3.85825e-20,2.14176e-36,39.4346,39.5323,-0.0218368,-0.0218368,-0.0192749
45,419,3,3,3,104.374,0.0821306,0,32,CW,0.803402,0.117486,0.803402,0.117486,0.811947,3.42201e-12,3.42201e-12,26.0839,26.1033,4.71612e-12,4.71612e-12,35.9563,35.9675,0.259312,0.258681,0.259312
45,420,53,3,3,660.43,0.0489555,0,32,CW,0.558468,0.351436,0.558468,0.351436,0.659844,3.64702e-12,1.4013e-45,27.6107,28.3077,4.91736e-12,1.4013e-45,37.3935,37.9065,0.127953,0.127152,0.127953
45,421,6,3,4,60,0.0203182,0,32,CW,0.383052,0.678968,0.383052,0.678968,0.779569,3.42923e-12,2.55499e-20,26.1368,26.1655,5.15603e-12,3.84154e-20,39.3003,39.3277,0.000827018,-0.000523918,0.000827018
45,422,25825,3375,31,86.3287,1.41425,2,33,CCW,0.386808,0.581228,0.386808,0.581228,0.698173,0,0,21.5873,26.5936,0,0,38.567,40.5791,0.0738486,-0.025659,0.0738486
45,423,63224,8303,33,9.48788,0.169638,12,33,CCW,0.292102,0.743716,0.292102,0.743716,0.799022,0,0,23.3785,25.2975,0,0,39.7088,40.5907,-0.0886208,-0.0886208,0.0796314
45,424,6739,561,10,254.112,1.77519,0,33,CW,0.279771,0.843559,0.279771,0.843559,0.888743,0,0,24.4989,24.9952,0,0,39.7678,39.9879,-0.0532614,-0.0532614,-0.0432839
45,425,8841,1806,9,25.5265,0.368136,4,33,CW,0.346116,0.693089,0.346116,0.693089,0.774706,0,0,24.0042,26.0854,0,0,39.2021,40.0527,0.0983254,-0.0128887,0.0983254
45,426,42,42,3,118.665,0.401533,0,33,CCW,0.390814,0.533701,0.390814,0.533701,0.661492,1.57716e-41,1.57716e-41,25.1107,25.4198,2.43265e-41,2.43265e-41,38.8371,39.0776,0.00150882,-0.000399516,0.00150882
45,427,11,11,3,147.554,0.278334,0,33,CW,0.438854,0.59886,0.438854,0.59886,0.742446,2.21472e-26,2.21472e-26,26.0044,26.6726,3.28984e-26,3.28984e-26,39.1761,39.2337,0.0530155,0.0522782,0.0530155
45,428,154,17,6,83.7918,0.282618,0,33,CW,0.529959,0.437265,0.529959,0.437265,0.687064,2.90231e-31,0,28.4475,28.4995,3.90751e-31,0,38.3336,38.3711,0.131065,0.129647,0.131065
45,429,2,2,3,72.5829,0.176655,0,33,CW,0.488097,0.273963,0.488097,0.273963,0.559727,4.08549e-07,4.08549e-07,27.3953,27.4392,5.58249e-07,5.58249e-07,37.4601,37.4668,0.14484,0.144738,0.14484
45,430,15,6,3,149.346,0.16027,0,33,CW,0.464031,0.546307,0.464031,0.546307,0.716781,1.5516e-19,6.97993e-30,26.2022,26.8024,2.28491e-19,1.02893e-29,38.9614,38.984,0.0786935,0.0757597,0.0786935
45,431,16,2,7,60.9241,0.0903243,0,33,CW,0.343446,0.692369,0.343446,0.692369,0.772871,3.84365e-07,1.27176e-30,25.7806,25.8081,5.85837e-07,1.93837e-30,39.3109,39.3188,0.0126372,0.0118597,0.0126372
45,432,4,4,3,66.8239,0.0887985,0,33,CW,0.48599,0.273204,0.48599,0.273204,0.557519,6.09244e-15,6.09244e-15,27.4285,27.4444,8.31882e-15,8.31882e-15,37.463,37.467,0.144829,0.144519,0.144829
45,433,2,2,3,2517.23,0.0555597,0,33,CW,0.625367,0.161878,0.625367,0.161878,0.645979,3.8496e-07,3.8496e-07,25.8242,25.8443,5.4359e-07,5.4359e-07,36.4697,36.4897,0.164735,0.164586,0.164735
45,434,1,1,3,60,0.0244854,0,33,CCW,0.58282,0.399154,0.58282,0.399154,0.706401,28.3421,28.3421,28.3421,28.3421,38.4449,38.4449,38.4449,38.4449,0.109692,0.109692,0.109692
45,435,17887,3388,8,73.9166,1.80124,2,34,CW,0.531782,0.389823,0.531782,0.389823,0.659359,0,0,26.6949,28.7457,0,0,37.0766,38.6451,0.227412,0.151408,0.227412
45,436,3650,1926,4,340.951,3.59722,0,34,CCW,0.543517,0.272845,0.543517,0.272845,0.608157,0,0,26.5199,27.4248,0,0,37.0036,37.6536,0.173348,0.156886,0.173348
45,437,621,142,7,119.705,0.337008,2,34,CW,0.678371,0.0745081,0.678371,0.0745081,0.68245,0,0,26.3252,26.6365,0,0,35.9508,36.0808,0.21688,0.128322,0.21688
45,438,363,84,7,136.359,0.661412,0,34,CCW,0.575756,0.36986,0.575756,0.36986,0.684318,0,0,28.6005,28.7766,0,0,38.2768,38.2967,0.164882,0.158235,0.164882
45,439,454,57,6,129.041,0.533142,0,34,CW,0.910153,0.189516,0.910153,0.189516,0.929675,3.27904e-43,0,25.5545,26.0257,4.56823e-43,0,35.9998,36.065,0.176367,0.17116,0.176367
45,440,227,85,5,23.7687,0.082916,4,34,CW,0.488432,0.276542,0.488432,0.276542,0.561286,1.47763e-40,0,27.1617,27.4201,2.03023e-40,0,37.4386,37.4877,0.23377,0.160041,0.23377
45,441,85,19,3,184.309,0.348629,0,34,CCW,0.577901,0.239676,0.577901,0.239676,0.625631,2.81243e-31,0,25.9673,26.3747,3.98157e-31,0,36.9488,37.0808,0.150291,0.147278,0.150291
45,442,151,19,8,122.386,0.273434,0,34,CCW,0.467656,0.495832,0.467656,0.495832,0.68158,2.91942e-31,0,27.0518,27.2972,4.17788e-31,0,38.8634,38.9254,0.115897,0.111628,0.115897
45,443,40,8,5,72.4106,0.168314,0,34,CW,0.593296,0.363379,0.593296,0.363379,0.695733,7.54659e-22,2.53211e-39,28.4338,28.5688,1.0079e-21,3.38188e-39,38.0437,38.107,0.167945,0.166641,0.167945
45,444,11,5,4,83.9566,0.1674,0,34,CCW,0.569591,0.369654,0.569591,0.369654,0.679027,9.61489e-17,2.4055e-25,28.6389,28.7527,1.28156e-16,3.20488e-25,38.2076,38.214,0.160581,0.15913,0.160581
45,445,33,0,1,480.494,0.0654466,0,34,CW,0.343285,0.760017,0.343285,0.760017,0.833949,0,2.43969e-37,24.392,25.0875,0,3.92812e-37,39.6852,39.693,0,0,0
45,446,119,1,3,853.982,0.0500608,0,34,CW,0.354671,0.746898,0.354671,0.746898,0.82683,24.3196,0,23.7044,25.1677,39.6697,0,39.6593,39.6808,0.0163611,0.0163611,0.0163611
45,447,15,4,4,829.604,0.0479948,0,34,CW,0.346993,0.760297,0.346993,0.760297,0.835737,2.20765e-14,9.80596e-29,24.0783,24.9433,3.52478e-14,1.57161e-28,39.6712,39.6931,0.0108543,0.00954878,0.0108543
45,448,2,2,3,60,0.0244646,0,34,CCW,0.280119,0.687478,0.280119,0.687478,0.742356,7.05355e-07,7.05355e-07,23.6072,23.7283,1.19405e-06,1.19405e-06,40.0518,40.0793,-0.0318048,-0.0318048,-0.0302936
45,449,0,0,0,60,0.0164225,0,60,CCW,0,0,0.586653,0.342654,0.679392,0,0,0,0,0,0,0,0,0,0,0
45,450,6056,841,7,212.206,2.24877,0,35,CW,0.438404,0.445893,0.438404,0.445893,0.625315,0,0,26.3352,27.7221,0,0,37.4739,38.7763,0.202803,0.149236,0.202803
45,451,15912,1594,30,55.2548,0.86777,2,35,CCW,0.389212,0.618857,0.389212,0.618857,0.731075,0,0,21.5955,26.4667,0,0,39.1749,40.5704,0.10632,0.0383497,0.10632
45,452,546,546,3,210.753,1.73382,0,35,CCW,0.839694,0.072954,0.839694,0.072954,0.842857,0,0,25.2641,26.1858,0,0,35.8391,36.1559,0.155922,0.120061,0.155922
45,453,923,293,3,177.045,1.25908,1,35,CCW,0.497493,0.297485,0.497493,0.297485,0.579652,0,0,26.6041,27.3694,0,0,37.1844,37.62,0.227411,0.197092,0.227411
45,454,19,15,4,174.977,0.254743,0,35,CCW,0.440426,0.648449,0.440426,0.648449,0.783876,1.55475e-27,4.49971e-30,0,26.3297,2.33465e-27,6.75607e-30,0,39.3233,0.120671,0.116656,0.120671
45,455,73,13,6,96.0966,0.22254,0,35,CW,0.927132,0.191465,0.927132,0.191465,0.946696,4.73895e-26,4.90454e-44,25.6197,25.8279,6.63845e-26,6.86636e-44,36.012,36.0519,0.11978,0.116235,0.11978
45,456,7,7,3,197.19,0.138157,1,35,CCW,0.244607,0.903919,0.244607,0.903919,0.936431,8.65241e-19,8.65241e-19,23.6037,23.8274,1.46089e-18,1.46089e-18,39.9751,39.9874,0.0176953,0.00211138,0.0176953
45,457,11,6,3,85.7811,0.125337,0,35,CW,0.472886,0.535979,0.472886,0.535979,0.714769,5.53989e-18,2.6713e-24,25.9841,26.8142,8.22895e-18,3.95881e-24,38.9859,39.0053,0.157388,0.153594,0.157388
45,458,8,4,3,90.1008,0.0841593,0,35,CW,0.360553,0.721454,0.360553,0.721454,0.806532,8.90809e-14,5.30943e-21,24.9119,25.2219,1.40829e-13,8.39406e-21,39.6306,39.6495,0.0715843,0.0701573,0.0715843
45,459,4,4,3,673.301,0.066624,0,35,CW,0.323333,0.634037,0.323333,0.634037,0.711722,8.68085e-14,8.68085e-14,23.9764,24.739,1.40245e-13,1.40245e-13,39.419,39.5256,0.0505042,0.0469666,0.0505042
45,460,76,16,4,1916.02,0.049335,0,35,CCW,0.329133,0.621924,0.329133,0.621924,0.703646,7.66907e-29,1.54143e-44,23.9923,25.028,1.24606e-28,2.38221e-44,39.4667,39.5611,0.051701,0.050729,0.051701
45,461,0,0,0,1021.81,0.0370469,0,60,CW,0,0,0.927642,0.0642001,0.929861,0,0,0,0,0,0,0,0,0,0,0
45,462,2,2,3,60,0.0239146,0,35,CW,0.418246,0.465892,0.418246,0.465892,0.626087,1.6011e-06,1.6011e-06,26.8559,26.8682,2.27763e-06,2.27763e-06,38.1962,38.2284,0.17671,0.175474,0.17671
45,463,1,1,3,60,0.0213126,0,35,CCW,0.195697,0.871877,0.195697,0.871877,0.89357,23.3084,23.3084,23.3084,23.3084,40.0932,40.0932,40.0932,40.0932,-0.0159477,-0.0159477,-0.0159477
45,464,0,0,0,60,0.0169448,0,60,CCW,0,0,0.550401,0.357805,0.65648,0,0,0,0,0,0,0,0,0,0,0
45,465,3,3,3,60,0.0169404,0,35,CW,0.449992,0.63373,0.449992,0.63373,0.777243,9.15318e-11,9.15318e-11,25.8285,25.8664,1.38964e-10,1.38964e-10,39.2436,39.2519,0.126133,0.124896,0.126133
45,466,2,2,3,320.357,0.0135198,0,35,CW,0.327095,0.618704,0.327095,0.618704,0.699847,1.44042e-06,1.44042e-06,23.9838,24.3486,2.35568e-06,2.35568e-06,39.5127,39.5308,0.0509065,0.0501595,0.0509065
45,467,12646,947,22,295.807,3.051,0,36,CW,0.271435,0.799297,0.271435,0.799297,0.844128,0,0,21.9509,24.8462,0,0,39.7333,40.4624,0.0354467,0.000569414,0.0354467
45,468,2418,915,10,165.137,2.11557,0,36,CW,0.247611,0.847835,0.247611,0.847835,0.883253,0,0,23.9707,24.6873,0,0,39.7889,40.0984,0.0439371,0.0192594,0.0439371
45,469,157,157,3,93.8873,0.820549,0,36,CW,0.268606,0.853238,0.268606,0.853238,0.894519,0,0,24.6008,24.6868,0,0,39.8744,39.9128,0.0431523,0.0400551,0.0431523
45,470,1136,352,4,56.3704,0.382646,2,36,CCW,0.529379,0.477162,0.529379,0.477162,0.712689,0,0,26.5534,28.0285,0,0,38.631,38.9145,0.18899,0.10134,0.18899
45,471,379,41,8,30.647,0.109208,4,36,CW,0.444618,0.597238,0.444618,0.597238,0.744566,1.17422e-30,0,25.5231,26.5722,1.74123e-30,0,39.1915,39.254,0.148626,0.0603984,0.148626
45,472,7,7,3,131.054,0.14983,0,36,CW,0.458876,0.549307,0.458876,0.549307,0.715755,9.71665e-19,9.71665e-19,26.4062,26.7603,1.42478e-18,1.42478e-18,38.9842,39.0001,0.158596,0.15633,0.158596
45,473,5,5,3,65.205,0.14651,0,36,CW,0.670013,0.0917604,0.670013,0.0917604,0.676267,2.22102e-15,2.22102e-15,26.4509,26.5002,3.01964e-15,3.01964e-15,35.9888,36.0038,0.129836,0.12903,0.129836
45,474,423,237,6,1132.16,0.0379229,2,36,CCW,0.360726,0.571339,0.360726,0.571339,0.675686,0,0,23.9113,25.2567,0,0,39.4947,39.7497,0.0745718,0.0163129,0.0745718
45,475,2698,2123,7,72.7421,1.55932,2,37,CCW,0.558755,0.277273,0.558755,0.277273,0.623768,0,0,25.8806,27.6355,0,0,36.4111,37.4253,0.228313,0.184981,0.228313
45,476,3856,698,7,31.7146,0.478586,3,37,CW,0.506007,0.434505,0.506007,0.434505,0.666961,0,0,27.5349,28.3362,0,0,37.9412,38.5854,0.194308,0.131286,0.194308
45,477,2620,835,9,81.0242,0.253428,4,37,CW,0.444822,0.606666,0.444822,0.606666,0.75227,0,0,26.4501,27.0796,0,0,39.0067,39.3462,0.120872,0.0465953,0.120872
45,478,717,311,3,179.834,0.417364,2,37,CW,0.447521,0.581208,0.447521,0.581208,0.733538,0,0,25.5785,26.75,0,0,38.9832,39.2561,0.124566,0.0552264,0.124566
45,479,320,29,10,70.8774,0.407849,0,37,CCW,0.371938,0.700378,0.371938,0.700378,0.793012,1.71051e-31,0,25.3554,25.6119,2.65832e-31,0,39.544,39.5958,0.0653981,0.0588232,0.0653981
45,480,46,21,3,74.7947,0.29424,0,37,CW,0.64059,0.184813,0.64059,0.184813,0.666717,1.69416e-28,5.57112e-36,25.6728,25.7088,2.37974e-28,7.82469e-36,36.073,36.0858,0.21378,0.212164,0.21378
45,481,5,5,3,64.6433,0.143134,0,37,CW,0.805677,0.116916,0.805677,0.116916,0.814116,1.09402e-14,1.09402e-14,26.075,26.0903,1.50871e-14,1.50871e-14,35.9646,35.9747,0.189076,0.187501,0.189076
45,482,4,4,3,91.7843,0.134473,0,37,CW,0.497122,0.436353,0.497122,0.436353,0.661463,1.58929e-12,1.58929e-12,27.9353,27.9842,2.17098e-12,2.17098e-12,38.1787,38.213,0.187957,0.186665,0.187957
45,483,6,1,4,283.182,0.0363941,0,37,CW,0.668285,0.143736,0.668285,0.143736,0.683567,25.9144,1.96935e-16,25.8763,26.0217,35.9507,2.73119e-16,35.9425,35.951,0.182459,0.182459,0.182459
45,484,5,5,3,2181.9,0.0166979,0,37,CW,0.772779,0.0345548,0.772779,0.0345548,0.773551,1.1061e-14,1.1061e-14,26.3626,26.3776,1.50943e-14,1.50943e-14,35.9822,35.9927,0.156707,0.156279,0.156707
45,485,18783,1539,13,282.409,3.03166,0,38,CCW,0.867661,0.108158,0.867661,0.108158,0.874376,0,0,22.6201,26.1162,0,0,35.6605,36.2085,0.198776,0.168765,0.198776
45,486,4657,1080,4,823.699,2.30355,0,38,CW,0.463896,0.446374,0.463896,0.446374,0.643778,0,0,26.274,28.1418,0,0,37.5286,38.7964,0.160956,0.0966052,0.160956
45,487,946,300,4,69.7178,0.468043,2,38,CCW,0.559703,0.391127,0.559703,0.391127,0.682823,0,0,28.0162,28.6261,0,0,38.0791,38.4828,0.158821,0.133722,0.158821
45,488,2724,323,8,33.3426,0.234796,3,38,CW,0.43008,0.463996,0.43008,0.463996,0.632662,2.8026e-45,0,26.4778,27.7779,4.2039e-45,0,38.2474,39.0419,0.141687,0.102926,0.141687
45,489,47,47,3,96.3141,0.50381,0,38,CCW,0.596505,0.359623,0.596505,0.359623,0.696525,2.17671e-34,2.17671e-34,28.0643,28.4815,2.92432e-34,2.92432e-34,37.9331,38.1133,0.163675,0.161295,0.163675
45,490,19,19,3,151.562,0.385943,0,38,CCW,0.561141,0.401647,0.561141,0.401647,0.690072,3.96825e-26,3.96825e-26,28.0578,28.4416,5.37896e-26,5.37896e-26,38.3242,38.4724,0.151556,0.146451,0.151556
45,491,27,27,3,295.029,0.291672,0,38,CW,0.36923,0.579172,0.36923,0.579172,0.686856,2.17912e-29,2.17912e-29,24.6821,25.1337,3.44643e-29,3.44643e-29,39.4063,39.5403,0.01784,0.0137761,0.01784
45,492,73,18,3,89.8361,0.283735,0,38,CCW,0.455015,0.355839,0.455015,0.355839,0.577633,1.14817e-25,1.95467e-38,26.2214,26.4188,1.62785e-25,2.77044e-38,37.3408,37.378,0.152863,0.150283,0.152863
45,493,102,20,4,101.174,0.282428,0,38,CW,0.641672,0.184641,0.641672,0.184641,0.667709,9.79289e-27,1.32829e-41,0,25.6889,1.37598e-26,1.86611e-41,0,36.0901,0.193644,0.190496,0.193644
45,494,71,10,6,82.9643,0.184718,0,38,CW,0.492582,0.478671,0.492582,0.478671,0.68685,2.77871e-20,3.6913e-38,27.5987,27.845,3.87662e-20,5.15318e-38,38.7214,38.8186,0.121096,0.115935,0.121096
45,495,61,30,3,21.7503,0.0787029,3,38,CW,0.676335,0.0775912,0.676335,0.0775912,0.680771,1.03695e-26,3.66664e-32,26.3534,26.4374,1.41269e-26,4.99455e-32,35.9849,36.0125,0.244332,0.215262,0.244332
45,496,233,75,6,1238.26,0.183719,0,38,CW,0.664235,0.150855,0.664235,0.150855,0.68115,1.08435e-38,0,25.8188,26.3887,1.51316e-38,0,35.948,36.0666,0.217835,0.191759,0.217835
45,497,8,4,4,71.6464,0.167342,0,38,CW,0.485611,0.279321,0.485611,0.279321,0.560212,6.20714e-12,2.95972e-18,27.2931,27.3045,8.52039e-12,4.06268e-18,37.4675,37.4798,0.171691,0.171182,0.171691
45,498,16,4,3,87.8439,0.164147,0,38,CCW,0.479555,0.289744,0.479555,0.289744,0.56029,6.20076e-12,1.40988e-24,27.2262,27.3019,8.53493e-12,1.94062e-24,37.527,37.5472,0.167025,0.165502,0.167025
45,499,7,7,3,63.8407,0.159146,0,38,CCW,0.558339,0.405319,0.558339,0.405319,0.689946,5.0445e-17,5.0445e-17,28.0784,28.3628,6.87756e-17,6.87756e-17,38.3938,38.4498,0.147999,0.145975,0.147999
45,500,12,4,3,67.4373,0.0888176,0,38,CW,0.611332,0.230024,0.611332,0.230024,0.653175,5.90965e-12,5.64883e-22,25.9617,26.0228,8.29241e-12,7.92664e-22,36.4551,36.4892,0.190885,0.189563,0.190885
45,501,112,16,3,681.443,0.0867153,0,38,CW,0.439836,0.649745,0.439836,0.649745,0.784617,1.25172e-24,2.10055e-42,0,26.2563,1.90575e-24,3.18375e-42,0,39.3629,0.0735299,0,0.0735299
45,502,1,1,3,1494.02,0.0330477,0,38,CW,0.485079,0.499777,0.485079,0.499777,0.696476,27.4101,27.4101,27.4101,27.4101,38.8959,38.8959,38.8959,38.8959,0.10433,0.10433,0.10433
45,503,5147,1860,5,156.205,3.33341,1,39,CW,0.595967,0.304624,0.595967,0.304624,0.669307,0,0,27.4303,28.6966,0,0,37.2192,38.2068,0.179059,0.150403,0.179059
45,504,3552,824,7,44.8737,0.439517,3,39,CCW,0.590424,0.226489,0.590424,0.226489,0.632375,0,0,25.8121,26.6369,0,0,36.6019,37.3504,0.191499,0.150024,0.191499
45,505,432,61,7,114.75,0.524093,1,39,CW,0.467025,0.51902,0.467025,0.51902,0.698208,2.64264e-34,0,26.8475,27.1025,3.83379e-34,0,38.9566,39.0381,0.0831463,0.072288,0.0831463
45,506,59,7,4,72.4573,0.250789,0,39,CCW,0.549982,0.412727,0.549982,0.412727,0.687622,3.53153e-16,1.04204e-34,28.1846,28.2644,4.79765e-16,1.41629e-34,38.3043,38.4262,0.135479,0.133867,0.135479
45,507,88,19,7,97.663,0.323562,0,39,CW,0.488064,0.281484,0.488064,0.281484,0.563418,7.25997e-25,3.5189e-38,27.1939,27.3125,9.97226e-25,4.83313e-38,37.4662,37.5038,0.141158,0.139882,0.141158
45,508,33,9,3,131.275,0.270897,0,39,CW,0.917386,0.185686,0.917386,0.185686,0.93599,2.10563e-18,1.09349e-29,25.5606,25.718,2.96314e-18,1.53615e-29,36.0185,36.0464,0.209097,0.207056,0.209097
45,509,22,5,3,75.2763,0.139096,0,39,CCW,0.486065,0.509553,0.486065,0.509553,0.704204,2.8493e-13,3.84409e-26,26.6868,27.2605,4.09288e-13,5.53374e-26,38.9962,39.0826,0.0816045,0.0788698,0.0816045
45,510,4,4,3,73.5957,0.118006,0,39,CW,0.920523,0.184789,0.920523,0.184789,0.938887,2.33099e-11,2.33099e-11,25.6084,25.6519,3.2769e-11,3.2769e-11,36.0265,36.0336,0.208657,0.208146,0.208657
45,511,5,5,3,107.904,0.114186,0,39,CCW,0.36698,0.517763,0.36698,0.517763,0.634628,2.58746e-13,2.58746e-13,24.5245,24.7874,4.13453e-13,4.13453e-13,39.3842,39.4491,0.0154983,0.0133837,0.0154983
45,512,1648,769,6,47.3816,0.574618,2,40,CCW,0.385655,0.515622,0.385655,0.515622,0.643891,0,0,24.1921,26.1048,0,0,38.4486,39.6074,0.0706875,0.0213023,0.0706875
45,513,3817,530,9,27.3754,0.235603,4,40,CCW,0.473785,0.486742,0.473785,0.486742,0.679257,7.22397e-41,0,26.4564,27.5391,1.04437e-40,0,38.4517,39.0499,0.201715,0.0900553,0.201715
45,514,40,13,3,307.207,0.292264,0,40,CW,0.694433,0.0446147,0.694433,0.0446147,0.695865,1.80429e-20,9.59625e-30,26.3682,26.3872,2.46138e-20,1.30901e-29,35.9737,35.9882,0.231649,0.231125,0.231649
45,515,9,9,3,140.117,0.211111,0,40,CCW,0.769467,0.150001,0.769467,0.150001,0.783952,1.92493e-17,1.92493e-17,25.9491,26.0325,2.66178e-17,2.66178e-17,35.9514,35.9592,0.231376,0.22974,0.231376
45,516,5,5,3,139.108,0.190948,0,40,CW,0.697629,0.0424925,0.697629,0.0424925,0.698922,1.38311e-12,1.38311e-12,26.3785,26.3843,1.8863e-12,1.8863e-12,35.9749,35.9816,0.23144,0.231223,0.23144
45,517,2,2,3,149.657,0.0796533,0,40,CCW,0.511245,0.271967,0.511245,0.271967,0.579083,5.18817e-05,5.18817e-05,27.1925,27.2093,7.13382e-05,7.13382e-05,37.3931,37.4105,0.151552,0.151275,0.151552
45,518,4970,1205,8,139.632,2.45141,1,41,CW,0.528197,0.409147,0.528197,0.409147,0.668127,0,0,0,28.2533,0,0,0,38.5343,0.180478,0.151139,0.180478
45,519,82,82,3,114.574,0.5505,0,41,CW,0.510687,0.41965,0.510687,0.41965,0.660989,9.96803e-34,9.96803e-34,27.8645,28.1318,1.3585e-33,1.3585e-33,38.0661,38.2739,0.1696,0.163666,0.1696
45,520,316,72,6,84.8599,0.548045,0,41,CCW,0.569686,0.37282,0.569686,0.37282,0.680836,1.05512e-32,2.8026e-44,28.5123,28.6302,1.41499e-32,3.78351e-44,38.2505,38.3818,0.176373,0.168889,0.176373
45,521,6,6,3,142.851,0.292753,0,41,CCW,0.244595,0.901314,0.244595,0.901314,0.933913,2.32071e-13,2.32071e-13,23.4368,23.724,3.9379e-13,3.9379e-13,39.9887,39.9985,-0.0299469,-0.0299469,-0.0264846
45,522,41,17,3,68.6096,0.287684,0,41,CCW,0.588749,0.345484,0.588749,0.345484,0.682631,1.98409e-21,2.60484e-28,27.7785,28.069,2.68645e-21,3.52496e-28,37.6511,37.8743,0.183332,0.180101,0.183332
45,523,7405,72,24,55.1306,0.0684005,4,41,CCW,0.285099,0.781235,0.285099,0.781235,0.83163,3.41353e-26,0,21.7658,24.6778,5.63435e-26,0,39.9007,40.5102,0.0710222,-0.0447963,0.0710222
